date,state,positive,death,hospitalizedCurrently,positiveIncrease,deathIncrease,totalTestResults,hospitalizedIncrease,inIcuCurrently,onVentilatorCurrently
2020-11-15,UT,153808.0,718.0,502.0,2667,8,1601793.0,93,186.0,0.0
2020-11-16,UT,155779.0,723.0,519.0,1971,5,1615313.0,90,198.0,0.0
2020-11-17,UT,158957.0,732.0,537.0,3178,9,1629097.0,129,196.0,0.0
2020-11-18,UT,162028.0,740.0,564.0,3071,8,1645292.0,119,201.0,0.0
2020-11-19,UT,165996.0,756.0,553.0,3968,16,1667260.0,108,195.0,0.0
2020-11-20,UT,170584.0,773.0,554.0,4588,17,1688789.0,135,182.0,0.0
2020-11-21,UT,173979.0,787.0,571.0,3395,14,1706604.0,108,183.0,0.0
2020-11-22,UT,177176.0,793.0,579.0,3197,6,1725711.0,74,197.0,0.0
2020-11-23,UT,179420.0,797.0,558.0,2244,4,1735824.0,70,199.0,0.0
2020-11-24,UT,182121.0,808.0,565.0,2701,11,1753460.0,100,201.0,0.0
2020-11-25,UT,183902.0,834.0,591.0,1781,26,1765766.0,83,207.0,0.0
2020-11-26,UT,183902.0,834.0,591.0,0,0,1765766.0,0,207.0,0.0
2020-11-27,UT,190044.0,849.0,586.0,6142,15,1797403.0,163,205.0,0.0
2020-11-28,UT,192087.0,863.0,581.0,2043,14,1808085.0,81,207.0,0.0
2020-11-29,UT,193809.0,868.0,575.0,1722,5,1817032.0,47,207.0,0.0
2020-11-30,UT,195706.0,871.0,573.0,1897,3,1824046.0,59,205.0,0.0
2020-12-01,UT,198216.0,890.0,587.0,2510,19,1835594.0,144,205.0,0.0
2020-12-02,UT,202220.0,906.0,584.0,4004,16,1848316.0,144,202.0,0.0
2020-12-03,UT,206165.0,917.0,609.0,3945,11,1866057.0,125,209.0,0.0
2020-12-04,UT,209170.0,925.0,603.0,3005,8,1887656.0,104,203.0,0.0
2020-12-05,UT,212844.0,939.0,611.0,3674,14,1907788.0,113,212.0,0.0
2020-12-06,UT,215407.0,939.0,605.0,2563,0,1922236.0,57,213.0,0.0
2020-02-27,VA,0.0,0.0,0.0,0,0,6445.0,0,0.0,0.0
2020-02-28,VA,0.0,0.0,0.0,0,0,6445.0,0,0.0,0.0
2020-02-29,VA,0.0,0.0,0.0,0,0,6447.0,0,0.0,0.0
2020-03-01,VA,0.0,0.0,0.0,0,0,6449.0,0,0.0,0.0
2020-03-02,VA,0.0,0.0,0.0,0,0,6450.0,0,0.0,0.0
2020-03-03,VA,0.0,0.0,0.0,0,0,6451.0,0,0.0,0.0
2020-03-04,VA,0.0,0.0,0.0,0,0,6452.0,0,0.0,0.0
2020-03-05,VA,0.0,0.0,0.0,0,0,6453.0,0,0.0,0.0
2020-03-06,VA,0.0,0.0,0.0,0,0,6455.0,0,0.0,0.0
2020-03-07,VA,0.0,0.0,0.0,0,0,6457.0,0,0.0,0.0
2020-03-08,VA,2.0,0.0,0.0,2,0,6462.0,0,0.0,0.0
2020-03-09,VA,3.0,0.0,0.0,1,0,6463.0,0,0.0,0.0
2020-03-10,VA,8.0,0.0,0.0,5,0,6473.0,0,0.0,0.0
2020-03-11,VA,9.0,0.0,0.0,1,0,6484.0,0,0.0,0.0
2020-03-12,VA,17.0,0.0,0.0,8,0,6516.0,0,0.0,0.0
2020-03-13,VA,30.0,0.0,0.0,13,0,6601.0,0,0.0,0.0
2020-03-14,VA,30.0,0.0,0.0,0,0,6680.0,0,0.0,0.0
2020-03-15,VA,45.0,1.0,0.0,15,1,6739.0,0,0.0,0.0
2020-03-16,VA,51.0,1.0,0.0,6,0,6827.0,0,0.0,0.0
2020-03-17,VA,67.0,1.0,0.0,16,0,7152.0,0,0.0,0.0
2020-03-18,VA,77.0,1.0,0.0,10,0,7376.0,0,0.0,0.0
2020-03-19,VA,94.0,2.0,0.0,17,1,7800.0,0,0.0,0.0
2020-03-20,VA,114.0,2.0,0.0,20,0,8393.0,19,0.0,0.0
2020-03-21,VA,152.0,2.0,0.0,38,0,8988.0,1,0.0,0.0
2020-03-22,VA,219.0,3.0,0.0,67,1,9895.0,5,0.0,0.0
2020-03-23,VA,254.0,6.0,0.0,35,3,10393.0,7,0.0,0.0
2020-03-24,VA,290.0,7.0,0.0,36,1,11203.0,6,0.0,0.0
2020-03-25,VA,391.0,9.0,0.0,101,2,12277.0,7,0.0,0.0
2020-03-26,VA,460.0,13.0,0.0,69,4,13374.0,14,0.0,0.0
2020-03-27,VA,604.0,14.0,0.0,144,1,14778.0,6,0.0,0.0
2020-03-28,VA,739.0,17.0,0.0,135,3,16724.0,18,0.0,0.0
2020-03-29,VA,890.0,22.0,0.0,151,5,18322.0,16,0.0,0.0
2020-03-30,VA,1020.0,25.0,0.0,130,3,19708.0,13,0.0,0.0
2020-03-31,VA,1250.0,27.0,0.0,230,2,21393.0,24,0.0,0.0
2020-04-01,VA,1484.0,34.0,0.0,234,7,23290.0,29,0.0,0.0
2020-04-02,VA,1706.0,41.0,246.0,222,7,25682.0,43,0.0,0.0
2020-04-03,VA,2012.0,46.0,0.0,306,5,27646.0,38,0.0,0.0
2020-04-04,VA,2407.0,52.0,0.0,395,6,30355.0,66,0.0,0.0
2020-04-05,VA,2637.0,51.0,0.0,230,-1,32548.0,78,0.0,0.0
2020-04-06,VA,2878.0,54.0,0.0,241,3,36357.0,41,0.0,0.0
2020-04-07,VA,3333.0,63.0,0.0,455,9,39319.0,66,0.0,0.0
2020-04-08,VA,3645.0,75.0,0.0,312,12,41710.0,66,0.0,0.0
2020-04-09,VA,4042.0,109.0,669.0,397,34,44020.0,0,469.0,285.0
2020-04-10,VA,4509.0,121.0,1238.0,467,12,47392.0,122,457.0,287.0
2020-04-11,VA,5077.0,130.0,1252.0,568,9,50191.0,87,426.0,283.0
2020-04-12,VA,5274.0,141.0,751.0,197,11,52556.0,65,440.0,294.0
2020-04-13,VA,5747.0,149.0,1238.0,473,8,54698.0,35,428.0,302.0
2020-04-14,VA,6171.0,154.0,1282.0,424,5,56311.0,31,422.0,276.0
2020-04-15,VA,6500.0,195.0,1298.0,329,41,58358.0,75,394.0,234.0
2020-04-16,VA,6889.0,208.0,1337.0,389,13,61384.0,70,427.0,238.0
2020-04-17,VA,7491.0,231.0,1308.0,602,23,64655.0,66,400.0,224.0
2020-04-18,VA,8053.0,258.0,1307.0,562,27,67960.0,107,398.0,230.0
2020-04-19,VA,8537.0,277.0,1319.0,484,19,70666.0,75,388.0,231.0
2020-04-20,VA,8990.0,300.0,1296.0,453,23,73105.0,126,396.0,237.0
2020-04-21,VA,9630.0,324.0,1331.0,640,24,75079.0,78,403.0,251.0
2020-04-22,VA,10266.0,349.0,1374.0,636,25,77795.0,81,419.0,244.0
2020-04-23,VA,10998.0,372.0,1379.0,732,23,82606.0,78,400.0,249.0
2020-04-24,VA,11594.0,410.0,1399.0,596,38,87596.0,94,379.0,220.0
2020-04-25,VA,12366.0,436.0,1405.0,772,26,91125.0,84,357.0,223.0
2020-04-26,VA,12970.0,448.0,1436.0,604,12,95186.0,105,387.0,217.0
2020-04-27,VA,13535.0,458.0,1455.0,565,10,98928.0,72,389.0,217.0
2020-04-28,VA,14339.0,492.0,1508.0,804,34,102182.0,52,376.0,217.0
2020-04-29,VA,14961.0,522.0,1566.0,622,30,106271.0,99,387.0,222.0
2020-04-30,VA,15846.0,552.0,1550.0,885,30,112915.0,94,372.0,208.0
2020-05-01,VA,16901.0,581.0,1431.0,1055,29,118355.0,63,366.0,193.0
2020-05-02,VA,17731.0,616.0,1426.0,830,35,124968.0,94,375.0,202.0
2020-05-03,VA,18671.0,660.0,1413.0,940,44,130820.0,103,385.0,193.0
2020-05-04,VA,19492.0,684.0,1463.0,821,24,135641.0,108,348.0,192.0
2020-05-05,VA,20256.0,713.0,1496.0,764,29,138936.0,73,361.0,189.0
2020-05-06,VA,20256.0,713.0,1496.0,0,0,145121.0,73,361.0,189.0
2020-05-07,VA,21570.0,769.0,1613.0,1314,56,153833.0,182,371.0,203.0
2020-05-08,VA,22342.0,812.0,1625.0,772,43,161115.0,104,378.0,199.0
2020-05-09,VA,23196.0,827.0,1593.0,854,15,169541.0,105,367.0,198.0
2020-05-10,VA,24081.0,839.0,1555.0,885,12,176658.0,47,351.0,187.0
2020-05-11,VA,25070.0,850.0,1504.0,989,11,182211.0,89,362.0,194.0
2020-05-12,VA,25800.0,891.0,1529.0,730,41,186415.0,95,364.0,201.0
2020-05-13,VA,26746.0,927.0,1526.0,946,36,192424.0,125,374.0,202.0
2020-05-14,VA,27813.0,955.0,1533.0,1067,28,201159.0,72,355.0,201.0
2020-05-15,VA,28672.0,977.0,1511.0,859,22,209111.0,65,362.0,195.0
2020-05-16,VA,29683.0,1002.0,1505.0,1011,25,216321.0,67,381.0,189.0
2020-05-17,VA,30388.0,1009.0,1524.0,705,7,224126.0,51,379.0,195.0
2020-05-18,VA,31140.0,1014.0,1502.0,752,5,232634.0,47,361.0,194.0
2020-05-19,VA,32145.0,1041.0,1497.0,1005,27,238274.0,82,377.0,199.0
2020-05-20,VA,32908.0,1074.0,1536.0,763,33,246428.0,75,370.0,202.0
2020-05-21,VA,34137.0,1099.0,1491.0,1229,25,257480.0,114,351.0,191.0
2020-05-22,VA,34950.0,1136.0,1459.0,813,37,265667.0,52,366.0,207.0
2020-05-23,VA,35749.0,1159.0,1384.0,799,23,276297.0,36,330.0,213.0
2020-05-24,VA,36244.0,1171.0,1351.0,495,12,283616.0,33,354.0,192.0
2020-05-25,VA,37727.0,1208.0,1376.0,1483,37,291201.0,55,349.0,182.0
2020-05-26,VA,39342.0,1236.0,1403.0,1615,28,296427.0,56,366.0,190.0
2020-05-27,VA,40249.0,1281.0,1459.0,907,45,307928.0,60,390.0,203.0
2020-05-28,VA,41401.0,1338.0,1502.0,1152,57,319685.0,57,416.0,195.0
2020-05-29,VA,42533.0,1358.0,1524.0,1132,20,332047.0,87,373.0,193.0
2020-05-30,VA,43611.0,1370.0,1471.0,1078,12,344000.0,72,372.0,194.0
2020-05-31,VA,44607.0,1375.0,1458.0,996,5,353839.0,42,371.0,196.0
2020-06-01,VA,45398.0,1392.0,1371.0,791,17,361797.0,51,347.0,188.0
2020-06-02,VA,46239.0,1407.0,1362.0,841,15,369281.0,76,336.0,186.0
2020-06-03,VA,46905.0,1428.0,1311.0,666,21,381549.0,114,313.0,185.0
2020-06-04,VA,47856.0,1445.0,1266.0,951,17,392951.0,73,321.0,171.0
2020-06-05,VA,48532.0,1453.0,1205.0,676,8,404882.0,51,320.0,161.0
